activity_id,date,intensity
8,2014-07-31 23:54:07,
8,2014-07-31 23:54:18,
8,2014-07-31 23:54:28,
8,2014-07-31 23:54:38,
8,2014-07-31 23:54:49,
8,2014-07-31 23:54:59,
8,2014-07-31 23:55:09,
8,2014-07-31 23:55:20,
8,2014-07-31 23:55:30,
8,2014-07-31 23:55:40,
8,2014-07-31 23:55:51,
8,2014-07-31 23:56:01,
8,2014-07-31 23:56:11,
8,2014-07-31 23:56:22,
8,2014-07-31 23:56:32,
8,2014-07-31 23:56:42,
8,2014-07-31 23:56:53,
8,2014-07-31 23:57:03,
8,2014-07-31 23:57:13,
8,2014-07-31 23:57:24,
8,2014-07-31 23:57:34,
8,2014-07-31 23:57:44,
8,2014-07-31 23:57:55,
8,2014-07-31 23:58:05,
8,2014-07-31 23:58:15,
8,2014-07-31 23:58:25,
8,2014-07-31 23:58:36,
8,2014-07-31 23:58:46,
8,2014-07-31 23:58:56,
8,2014-07-31 23:59:07,
8,2014-07-31 23:59:17,
8,2014-07-31 23:59:27,
8,2014-07-31 23:59:38,
8,2014-07-31 23:59:48,1
7,2014-07-31 23:59:58,3
8,2014-08-01 00:00:09,
8,2014-08-01 00:00:19,
8,2014-08-01 00:00:29,
8,2014-08-01 00:00:40,
8,2014-08-01 00:00:50,
8,2014-08-01 00:01:00,1
8,2014-08-01 00:01:11,
8,2014-08-01 00:01:21,
8,2014-08-01 00:01:31,
8,2014-08-01 00:01:42,
8,2014-08-01 00:01:52,
8,2014-08-01 00:02:02,
8,2014-08-01 00:02:13,
8,2014-08-01 00:02:23,
8,2014-08-01 00:02:33,
8,2014-08-01 00:02:44,
8,2014-08-01 00:02:54,
8,2014-08-01 00:03:04,
8,2014-08-01 00:03:15,
8,2014-08-01 00:03:25,
8,2014-08-01 00:03:35,
8,2014-08-01 00:03:46,
8,2014-08-01 00:03:56,
8,2014-08-01 00:04:06,
8,2014-08-01 00:04:17,
8,2014-08-01 00:04:27,1
8,2014-08-01 00:04:37,
8,2014-08-01 00:04:48,
8,2014-08-01 00:04:58,
8,2014-08-01 00:05:08,
8,2014-08-01 00:05:19,
8,2014-08-01 00:05:29,
8,2014-08-01 00:05:39,
8,2014-08-01 00:05:49,1
8,2014-08-01 00:06:00,
8,2014-08-01 00:06:10,1
8,2014-08-01 00:06:20,1
8,2014-08-01 00:06:31,
8,2014-08-01 00:06:41,
8,2014-08-01 00:06:51,
8,2014-08-01 00:07:02,
8,2014-08-01 00:07:12,1
8,2014-08-01 00:07:22,2
8,2014-08-01 00:07:33,
8,2014-08-01 00:07:43,
8,2014-08-01 00:07:53,
8,2014-08-01 00:08:04,
8,2014-08-01 00:08:14,
8,2014-08-01 00:08:24,
8,2014-08-01 00:08:35,
8,2014-08-01 00:08:45,
8,2014-08-01 00:08:55,
8,2014-08-01 00:09:06,
8,2014-08-01 00:09:16,
8,2014-08-01 00:09:26,
8,2014-08-01 00:09:37,
8,2014-08-01 00:09:47,
8,2014-08-01 00:09:57,
8,2014-08-01 00:10:08,
8,2014-08-01 00:10:18,
8,2014-08-01 00:10:28,
8,2014-08-01 00:10:39,
8,2014-08-01 00:10:49,
8,2014-08-01 00:10:59,
8,2014-08-01 00:11:10,
8,2014-08-01 00:11:20,
8,2014-08-01 00:11:30,
8,2014-08-01 00:11:41,
8,2014-08-01 00:11:51,
8,2014-08-01 00:12:01,
8,2014-08-01 00:12:12,1
8,2014-08-01 00:12:22,
7,2014-08-01 00:12:32,2
7,2014-08-01 00:12:43,2
8,2014-08-01 00:12:53,
8,2014-08-01 00:13:03,
8,2014-08-01 00:13:13,
8,2014-08-01 00:13:24,
8,2014-08-01 00:13:34,
8,2014-08-01 00:13:44,
8,2014-08-01 00:13:55,
8,2014-08-01 00:14:05,
8,2014-08-01 00:14:15,
8,2014-08-01 00:14:26,
8,2014-08-01 00:14:36,
8,2014-08-01 00:14:46,
8,2014-08-01 00:14:57,
8,2014-08-01 00:15:07,
8,2014-08-01 00:15:17,
8,2014-08-01 00:15:28,
8,2014-08-01 00:15:38,
8,2014-08-01 00:15:48,
8,2014-08-01 00:15:59,
8,2014-08-01 00:16:09,
8,2014-08-01 00:16:19,
8,2014-08-01 00:16:30,
8,2014-08-01 00:16:40,
8,2014-08-01 00:16:50,
8,2014-08-01 00:17:01,
7,2014-08-01 00:17:11,2
8,2014-08-01 00:17:21,
8,2014-08-01 00:17:32,
8,2014-08-01 00:17:42,
8,2014-08-01 00:17:52,
8,2014-08-01 00:18:03,
8,2014-08-01 00:18:13,
8,2014-08-01 00:18:23,
8,2014-08-01 00:18:34,
8,2014-08-01 00:18:44,
8,2014-08-01 00:18:54,
8,2014-08-01 00:19:05,
8,2014-08-01 00:19:15,
8,2014-08-01 00:19:25,
8,2014-08-01 00:19:36,
8,2014-08-01 00:19:46,
8,2014-08-01 00:19:56,
8,2014-08-01 00:20:07,
8,2014-08-01 00:20:17,
8,2014-08-01 00:20:27,
8,2014-08-01 00:20:37,
8,2014-08-01 00:20:48,
7,2014-08-01 00:20:58,2
8,2014-08-01 00:21:08,
8,2014-08-01 00:21:19,
8,2014-08-01 00:21:29,
8,2014-08-01 00:21:39,
8,2014-08-01 00:21:50,
8,2014-08-01 00:22:00,
8,2014-08-01 00:22:10,
8,2014-08-01 00:22:21,
8,2014-08-01 00:22:31,
8,2014-08-01 00:22:41,
8,2014-08-01 00:22:52,
8,2014-08-01 00:23:02,
8,2014-08-01 00:23:12,
8,2014-08-01 00:23:23,
8,2014-08-01 00:23:33,
8,2014-08-01 00:23:43,1
8,2014-08-01 00:23:54,
8,2014-08-01 00:24:04,
8,2014-08-01 00:24:14,
8,2014-08-01 00:24:25,
8,2014-08-01 00:24:35,
8,2014-08-01 00:24:45,
8,2014-08-01 00:24:56,
8,2014-08-01 00:25:06,
8,2014-08-01 00:25:16,
8,2014-08-01 00:25:27,
8,2014-08-01 00:25:37,
8,2014-08-01 00:25:47,
8,2014-08-01 00:25:58,
8,2014-08-01 00:26:08,
8,2014-08-01 00:26:18,
8,2014-08-01 00:26:29,
8,2014-08-01 00:26:39,
8,2014-08-01 00:26:49,
8,2014-08-01 00:27:00,
8,2014-08-01 00:27:10,
8,2014-08-01 00:27:20,
8,2014-08-01 00:27:31,
8,2014-08-01 00:27:41,
8,2014-08-01 00:27:51,
8,2014-08-01 00:28:01,
8,2014-08-01 00:28:12,
8,2014-08-01 00:28:22,
8,2014-08-01 00:28:32,
8,2014-08-01 00:28:43,
8,2014-08-01 00:28:53,
8,2014-08-01 00:29:03,
8,2014-08-01 00:29:14,
8,2014-08-01 00:29:24,
8,2014-08-01 00:29:34,
8,2014-08-01 00:29:45,
8,2014-08-01 00:29:55,
8,2014-08-01 00:30:05,
8,2014-08-01 00:30:16,
8,2014-08-01 00:30:26,
8,2014-08-01 00:30:36,
8,2014-08-01 00:30:47,
8,2014-08-01 00:30:57,
8,2014-08-01 00:31:07,
8,2014-08-01 00:31:18,
8,2014-08-01 00:31:28,
8,2014-08-01 00:31:38,
8,2014-08-01 00:31:49,
8,2014-08-01 00:31:59,
8,2014-08-01 00:32:09,
8,2014-08-01 00:32:20,
8,2014-08-01 00:32:30,
8,2014-08-01 00:32:40,
8,2014-08-01 00:32:51,
8,2014-08-01 00:33:01,
8,2014-08-01 00:33:11,
8,2014-08-01 00:33:22,
8,2014-08-01 00:33:32,
8,2014-08-01 00:33:42,
8,2014-08-01 00:33:53,
8,2014-08-01 00:34:03,
8,2014-08-01 00:34:13,
8,2014-08-01 00:34:24,
8,2014-08-01 00:34:34,
8,2014-08-01 00:34:44,
8,2014-08-01 00:34:55,
8,2014-08-01 00:35:05,
8,2014-08-01 00:35:15,
8,2014-08-01 00:35:25,
8,2014-08-01 00:35:36,
8,2014-08-01 00:35:46,1
8,2014-08-01 00:35:56,
8,2014-08-01 00:36:07,
8,2014-08-01 00:36:17,
8,2014-08-01 00:36:27,
8,2014-08-01 00:36:38,
8,2014-08-01 00:36:48,
8,2014-08-01 00:36:58,
8,2014-08-01 00:37:09,
8,2014-08-01 00:37:19,
8,2014-08-01 00:37:29,
8,2014-08-01 00:37:40,
8,2014-08-01 00:37:50,
8,2014-08-01 00:38:00,
8,2014-08-01 00:38:11,
8,2014-08-01 00:38:21,
8,2014-08-01 00:38:31,
8,2014-08-01 00:38:42,
8,2014-08-01 00:38:52,
8,2014-08-01 00:39:02,
8,2014-08-01 00:39:13,
8,2014-08-01 00:39:23,
8,2014-08-01 00:39:33,
8,2014-08-01 00:39:44,
8,2014-08-01 00:39:54,
8,2014-08-01 00:40:04,
8,2014-08-01 00:40:15,
8,2014-08-01 00:40:25,
8,2014-08-01 00:40:35,
8,2014-08-01 00:40:46,
8,2014-08-01 00:40:56,
8,2014-08-01 00:41:06,
8,2014-08-01 00:41:17,
8,2014-08-01 00:41:27,
8,2014-08-01 00:41:37,
8,2014-08-01 00:41:48,
8,2014-08-01 00:41:58,
8,2014-08-01 00:42:08,
8,2014-08-01 00:42:19,
8,2014-08-01 00:42:29,
8,2014-08-01 00:42:39,
8,2014-08-01 00:42:49,
8,2014-08-01 00:43:00,
8,2014-08-01 00:43:10,
8,2014-08-01 00:43:20,
8,2014-08-01 00:43:31,
8,2014-08-01 00:43:41,
8,2014-08-01 00:43:51,
8,2014-08-01 00:44:02,
8,2014-08-01 00:44:12,
8,2014-08-01 00:44:22,
8,2014-08-01 00:44:33,
8,2014-08-01 00:44:43,
8,2014-08-01 00:44:53,
8,2014-08-01 00:45:04,
8,2014-08-01 00:45:14,
8,2014-08-01 00:45:24,
8,2014-08-01 00:45:35,
8,2014-08-01 00:45:45,
8,2014-08-01 00:45:55,
8,2014-08-01 00:46:06,
8,2014-08-01 00:46:16,
8,2014-08-01 00:46:26,
8,2014-08-01 00:46:37,
8,2014-08-01 00:46:47,
7,2014-08-01 00:46:57,2
8,2014-08-01 00:47:08,1
8,2014-08-01 00:47:18,
8,2014-08-01 00:47:28,
8,2014-08-01 00:47:39,
8,2014-08-01 00:47:49,
8,2014-08-01 00:47:59,1
8,2014-08-01 00:48:10,
8,2014-08-01 00:48:20,1
8,2014-08-01 00:48:30,
8,2014-08-01 00:48:41,
8,2014-08-01 00:48:51,
8,2014-08-01 00:49:01,
8,2014-08-01 00:49:12,
8,2014-08-01 00:49:22,
8,2014-08-01 00:49:32,
8,2014-08-01 00:49:43,
8,2014-08-01 00:49:53,
8,2014-08-01 00:50:03,
8,2014-08-01 00:50:13,
8,2014-08-01 00:50:24,
8,2014-08-01 00:50:34,
8,2014-08-01 00:50:44,
8,2014-08-01 00:50:55,
8,2014-08-01 00:51:05,
8,2014-08-01 00:51:15,
8,2014-08-01 00:51:26,
8,2014-08-01 00:51:36,
8,2014-08-01 00:51:46,
8,2014-08-01 00:51:57,
8,2014-08-01 00:52:07,
8,2014-08-01 00:52:17,
8,2014-08-01 00:52:28,
8,2014-08-01 00:52:38,
8,2014-08-01 00:52:48,
8,2014-08-01 00:52:59,
8,2014-08-01 00:53:09,
8,2014-08-01 00:53:19,
8,2014-08-01 00:53:30,
8,2014-08-01 00:53:40,
8,2014-08-01 00:53:50,
8,2014-08-01 00:54:01,
8,2014-08-01 00:54:11,
8,2014-08-01 00:54:21,
8,2014-08-01 00:54:32,
8,2014-08-01 00:54:42,
8,2014-08-01 00:54:52,
8,2014-08-01 00:55:03,
8,2014-08-01 00:55:13,
8,2014-08-01 00:55:23,
8,2014-08-01 00:55:34,
8,2014-08-01 00:55:44,
8,2014-08-01 00:55:54,
8,2014-08-01 00:56:05,
8,2014-08-01 00:56:15,
8,2014-08-01 00:56:25,
8,2014-08-01 00:56:36,
8,2014-08-01 00:56:46,
8,2014-08-01 00:56:56,
8,2014-08-01 00:57:07,
8,2014-08-01 00:57:17,
8,2014-08-01 00:57:27,
8,2014-08-01 00:57:37,
8,2014-08-01 00:57:48,
8,2014-08-01 00:57:58,
8,2014-08-01 00:58:08,
8,2014-08-01 00:58:19,
8,2014-08-01 00:58:29,
8,2014-08-01 00:58:39,
7,2014-08-01 00:58:50,2
8,2014-08-01 00:59:00,
8,2014-08-01 00:59:10,
8,2014-08-01 00:59:21,
8,2014-08-01 00:59:31,
8,2014-08-01 00:59:41,
8,2014-08-01 00:59:52,
8,2014-08-01 01:00:02,
8,2014-08-01 01:00:12,
8,2014-08-01 01:00:23,
8,2014-08-01 01:00:33,
8,2014-08-01 01:00:43,
8,2014-08-01 01:00:54,
8,2014-08-01 01:01:04,
8,2014-08-01 01:01:14,
8,2014-08-01 01:01:25,
8,2014-08-01 01:01:35,
8,2014-08-01 01:01:45,
8,2014-08-01 01:01:56,
8,2014-08-01 01:02:06,
8,2014-08-01 01:02:16,
8,2014-08-01 01:02:27,
8,2014-08-01 01:02:37,
8,2014-08-01 01:02:47,
8,2014-08-01 01:02:58,
8,2014-08-01 01:03:08,
8,2014-08-01 01:03:18,
8,2014-08-01 01:03:29,
8,2014-08-01 01:03:39,
8,2014-08-01 01:03:49,
8,2014-08-01 01:04:00,
8,2014-08-01 01:04:10,
8,2014-08-01 01:04:20,
8,2014-08-01 01:04:31,
8,2014-08-01 01:04:41,
8,2014-08-01 01:04:51,
8,2014-08-01 01:05:01,
8,2014-08-01 01:05:12,
8,2014-08-01 01:05:22,
8,2014-08-01 01:05:32,
8,2014-08-01 01:05:43,
8,2014-08-01 01:05:53,
8,2014-08-01 01:06:03,
8,2014-08-01 01:06:14,
8,2014-08-01 01:06:24,
8,2014-08-01 01:06:34,
8,2014-08-01 01:06:45,
8,2014-08-01 01:06:55,
8,2014-08-01 01:07:05,
8,2014-08-01 01:07:16,
8,2014-08-01 01:07:26,
8,2014-08-01 01:07:36,
8,2014-08-01 01:07:47,
8,2014-08-01 01:07:57,
8,2014-08-01 01:08:07,
8,2014-08-01 01:08:18,
8,2014-08-01 01:08:28,
8,2014-08-01 01:08:38,
8,2014-08-01 01:08:49,
8,2014-08-01 01:08:59,
8,2014-08-01 01:09:09,
8,2014-08-01 01:09:20,
8,2014-08-01 01:09:30,
8,2014-08-01 01:09:40,
8,2014-08-01 01:09:51,
8,2014-08-01 01:10:01,
8,2014-08-01 01:10:11,
8,2014-08-01 01:10:22,
8,2014-08-01 01:10:32,
8,2014-08-01 01:10:42,
8,2014-08-01 01:10:53,
8,2014-08-01 01:11:03,
8,2014-08-01 01:11:13,
8,2014-08-01 01:11:24,
8,2014-08-01 01:11:34,
8,2014-08-01 01:11:44,
8,2014-08-01 01:11:55,
8,2014-08-01 01:12:05,
8,2014-08-01 01:12:15,
8,2014-08-01 01:12:26,
8,2014-08-01 01:12:36,
8,2014-08-01 01:12:46,
8,2014-08-01 01:12:56,
8,2014-08-01 01:13:07,
8,2014-08-01 01:13:17,
8,2014-08-01 01:13:27,
8,2014-08-01 01:13:38,
8,2014-08-01 01:13:48,
8,2014-08-01 01:13:58,
8,2014-08-01 01:14:09,
8,2014-08-01 01:14:19,
8,2014-08-01 01:14:29,
8,2014-08-01 01:14:40,
8,2014-08-01 01:14:50,
8,2014-08-01 01:15:00,
8,2014-08-01 01:15:11,
8,2014-08-01 01:15:21,
8,2014-08-01 01:15:31,
8,2014-08-01 01:15:42,
8,2014-08-01 01:15:52,
8,2014-08-01 01:16:02,
8,2014-08-01 01:16:13,
8,2014-08-01 01:16:23,
8,2014-08-01 01:16:33,
8,2014-08-01 01:16:44,
8,2014-08-01 01:16:54,
8,2014-08-01 01:17:04,
7,2014-08-01 01:17:15,2
7,2014-08-01 01:17:25,3
8,2014-08-01 01:17:35,
8,2014-08-01 01:17:46,
8,2014-08-01 01:17:56,
8,2014-08-01 01:18:06,
8,2014-08-01 01:18:17,
8,2014-08-01 01:18:27,
8,2014-08-01 01:18:37,
8,2014-08-01 01:18:48,
8,2014-08-01 01:18:58,
8,2014-08-01 01:19:08,
8,2014-08-01 01:19:19,
8,2014-08-01 01:19:29,
8,2014-08-01 01:19:39,2
8,2014-08-01 01:19:50,
8,2014-08-01 01:20:00,
8,2014-08-01 01:20:10,
8,2014-08-01 01:20:20,
8,2014-08-01 01:20:31,
8,2014-08-01 01:20:41,
8,2014-08-01 01:20:51,
8,2014-08-01 01:21:02,
8,2014-08-01 01:21:12,
8,2014-08-01 01:21:22,
8,2014-08-01 01:21:33,1
8,2014-08-01 01:21:43,
8,2014-08-01 01:21:53,
8,2014-08-01 01:22:04,
8,2014-08-01 01:22:14,
8,2014-08-01 01:22:24,1
8,2014-08-01 01:22:35,1
8,2014-08-01 01:22:45,
8,2014-08-01 01:22:55,
8,2014-08-01 01:23:06,
8,2014-08-01 01:23:16,
8,2014-08-01 01:23:26,1
8,2014-08-01 01:23:37,2
8,2014-08-01 01:23:47,1
8,2014-08-01 01:23:57,1
8,2014-08-01 01:24:08,1
8,2014-08-01 01:24:18,
8,2014-08-01 01:24:28,
8,2014-08-01 01:24:39,
8,2014-08-01 01:24:49,
7,2014-08-01 01:24:59,2
7,2014-08-01 01:25:10,2
8,2014-08-01 01:25:20,
8,2014-08-01 01:25:30,
8,2014-08-01 01:25:41,
8,2014-08-01 01:25:51,
8,2014-08-01 01:26:01,
6,2014-08-01 01:26:12,4
7,2014-08-01 01:26:22,2
8,2014-08-01 01:26:32,
8,2014-08-01 01:26:43,
8,2014-08-01 01:26:53,
8,2014-08-01 01:27:03,
8,2014-08-01 01:27:14,
8,2014-08-01 01:27:24,
8,2014-08-01 01:27:34,1
8,2014-08-01 01:27:44,
8,2014-08-01 01:27:55,
8,2014-08-01 01:28:05,
7,2014-08-01 01:28:15,2
7,2014-08-01 01:28:26,3
8,2014-08-01 01:28:36,
8,2014-08-01 01:28:46,
8,2014-08-01 01:28:57,1
8,2014-08-01 01:29:07,
8,2014-08-01 01:29:17,
8,2014-08-01 01:29:28,1
8,2014-08-01 01:29:38,
8,2014-08-01 01:29:48,
8,2014-08-01 01:29:59,
8,2014-08-01 01:30:09,1
8,2014-08-01 01:30:19,1
8,2014-08-01 01:30:30,2
8,2014-08-01 01:30:40,1
8,2014-08-01 01:30:50,1
8,2014-08-01 01:31:01,
8,2014-08-01 01:31:11,
8,2014-08-01 01:31:21,
8,2014-08-01 01:31:32,
8,2014-08-01 01:31:42,
8,2014-08-01 01:31:52,
8,2014-08-01 01:32:03,
8,2014-08-01 01:32:13,
8,2014-08-01 01:32:23,
8,2014-08-01 01:32:34,
8,2014-08-01 01:32:44,
8,2014-08-01 01:32:54,1
8,2014-08-01 01:33:05,
8,2014-08-01 01:33:15,1
8,2014-08-01 01:33:25,2
8,2014-08-01 01:33:36,2
8,2014-08-01 01:33:46,3
8,2014-08-01 01:33:56,1
8,2014-08-01 01:34:07,
8,2014-08-01 01:34:17,2
8,2014-08-01 01:34:27,1
8,2014-08-01 01:34:38,
8,2014-08-01 01:34:48,
8,2014-08-01 01:34:58,1
8,2014-08-01 01:35:08,9
8,2014-08-01 01:35:19,7
8,2014-08-01 01:35:29,8
8,2014-08-01 01:35:39,2
8,2014-08-01 01:35:50,
8,2014-08-01 01:36:00,
8,2014-08-01 01:36:10,1
8,2014-08-01 01:36:21,1
8,2014-08-01 01:36:31,2
8,2014-08-01 01:36:41,1
8,2014-08-01 01:36:52,1
8,2014-08-01 01:37:02,
8,2014-08-01 01:37:12,1
8,2014-08-01 01:37:23,
8,2014-08-01 01:37:33,3
8,2014-08-01 01:37:43,
8,2014-08-01 01:37:54,1
8,2014-08-01 01:38:04,
8,2014-08-01 01:38:14,1
8,2014-08-01 01:38:25,
8,2014-08-01 01:38:35,1
8,2014-08-01 01:38:45,1
8,2014-08-01 01:38:56,1
8,2014-08-01 01:39:06,
8,2014-08-01 01:39:16,1
8,2014-08-01 01:39:27,1
8,2014-08-01 01:39:37,
8,2014-08-01 01:39:47,
8,2014-08-01 01:39:58,2
8,2014-08-01 01:40:08,1
8,2014-08-01 01:40:18,2
8,2014-08-01 01:40:29,2
8,2014-08-01 01:40:39,
8,2014-08-01 01:40:49,1
8,2014-08-01 01:41:00,1
8,2014-08-01 01:41:10,2
8,2014-08-01 01:41:20,1
8,2014-08-01 01:41:31,1
8,2014-08-01 01:41:41,1
8,2014-08-01 01:41:51,
8,2014-08-01 01:42:02,1
8,2014-08-01 01:42:12,
8,2014-08-01 01:42:22,
8,2014-08-01 01:42:32,1
8,2014-08-01 01:42:43,1
8,2014-08-01 01:42:53,1
8,2014-08-01 01:43:03,
8,2014-08-01 01:43:14,1
8,2014-08-01 01:43:24,1
8,2014-08-01 01:43:34,2
8,2014-08-01 01:43:45,3
8,2014-08-01 01:43:55,2
8,2014-08-01 01:44:05,3
8,2014-08-01 01:44:16,2
8,2014-08-01 01:44:26,
8,2014-08-01 01:44:36,1
8,2014-08-01 01:44:47,1
8,2014-08-01 01:44:57,
8,2014-08-01 01:45:07,1
8,2014-08-01 01:45:18,
8,2014-08-01 01:45:28,2
8,2014-08-01 01:45:38,1
8,2014-08-01 01:45:49,2
8,2014-08-01 01:45:59,2
8,2014-08-01 01:46:09,1
8,2014-08-01 01:46:20,1
8,2014-08-01 01:46:30,
8,2014-08-01 01:46:40,1
8,2014-08-01 01:46:51,1
8,2014-08-01 01:47:01,1
8,2014-08-01 01:47:11,1
8,2014-08-01 01:47:22,1
8,2014-08-01 01:47:32,2
8,2014-08-01 01:47:42,5
8,2014-08-01 01:47:53,2
8,2014-08-01 01:48:03,
8,2014-08-01 01:48:13,
8,2014-08-01 01:48:24,
8,2014-08-01 01:48:34,
8,2014-08-01 01:48:44,
8,2014-08-01 01:48:55,1
8,2014-08-01 01:49:05,
8,2014-08-01 01:49:15,1
8,2014-08-01 01:49:26,1
8,2014-08-01 01:49:36,1
8,2014-08-01 01:49:46,2
8,2014-08-01 01:49:56,2
8,2014-08-01 01:50:07,2
8,2014-08-01 01:50:17,2
8,2014-08-01 01:50:27,1
8,2014-08-01 01:50:38,2
8,2014-08-01 01:50:48,1
8,2014-08-01 01:50:58,2
8,2014-08-01 01:51:09,2
8,2014-08-01 01:51:19,1
8,2014-08-01 01:51:29,2
8,2014-08-01 01:51:40,1
8,2014-08-01 01:51:50,1
8,2014-08-01 01:52:00,2
8,2014-08-01 01:52:11,1
8,2014-08-01 01:52:21,2
8,2014-08-01 01:52:31,1
8,2014-08-01 01:52:42,1
8,2014-08-01 01:52:52,1
8,2014-08-01 01:53:02,1
8,2014-08-01 01:53:13,1
8,2014-08-01 01:53:23,2
8,2014-08-01 01:53:33,1
8,2014-08-01 01:53:44,2
8,2014-08-01 01:53:54,2
8,2014-08-01 01:54:04,2
8,2014-08-01 01:54:25,2
8,2014-08-01 01:54:15,1
8,2014-08-01 01:54:35,2
8,2014-08-01 01:54:46,2
8,2014-08-01 01:54:56,
8,2014-08-01 01:55:06,
7,2014-08-01 01:55:17,1
6,2014-08-01 01:55:27,4
8,2014-08-01 01:55:37,1
8,2014-08-01 01:55:48,1
8,2014-08-01 01:55:58,
8,2014-08-01 01:56:08,1
8,2014-08-01 01:56:19,
8,2014-08-01 01:56:29,8
8,2014-08-01 01:56:39,2
8,2014-08-01 01:56:50,2
8,2014-08-01 01:57:00,3
8,2014-08-01 01:57:10,9
8,2014-08-01 01:57:20,5
8,2014-08-01 01:57:31,1
8,2014-08-01 01:57:41,1
8,2014-08-01 01:57:51,1
8,2014-08-01 01:58:02,
8,2014-08-01 01:58:12,
8,2014-08-01 01:58:22,
8,2014-08-01 01:58:33,
8,2014-08-01 01:58:43,
8,2014-08-01 01:58:53,
8,2014-08-01 01:59:04,1
8,2014-08-01 01:59:14,
8,2014-08-01 01:59:24,
8,2014-08-01 01:59:35,1
8,2014-08-01 01:59:45,1
8,2014-08-01 01:59:55,7
8,2014-08-01 02:00:06,2
8,2014-08-01 02:00:16,1
8,2014-08-01 02:00:26,
8,2014-08-01 02:00:37,
8,2014-08-01 02:00:47,
8,2014-08-01 02:00:57,
8,2014-08-01 02:01:08,
8,2014-08-01 02:01:18,
8,2014-08-01 02:01:28,
8,2014-08-01 02:01:39,
8,2014-08-01 02:01:49,
8,2014-08-01 02:01:59,
8,2014-08-01 02:02:10,
8,2014-08-01 02:02:20,1
8,2014-08-01 02:02:30,
8,2014-08-01 02:02:41,
8,2014-08-01 02:02:51,
8,2014-08-01 02:03:01,2
8,2014-08-01 02:03:12,1
8,2014-08-01 02:03:22,
8,2014-08-01 02:03:32,1
8,2014-08-01 02:03:43,
8,2014-08-01 02:03:53,
8,2014-08-01 02:04:03,
8,2014-08-01 02:04:14,1
8,2014-08-01 02:04:24,1
8,2014-08-01 02:04:34,
8,2014-08-01 02:04:44,
8,2014-08-01 02:04:55,
8,2014-08-01 02:05:05,
8,2014-08-01 02:05:15,
8,2014-08-01 02:05:26,
8,2014-08-01 02:05:36,
8,2014-08-01 02:05:46,
8,2014-08-01 02:05:57,
8,2014-08-01 02:06:07,
8,2014-08-01 02:06:17,
8,2014-08-01 02:06:28,
8,2014-08-01 02:06:38,
8,2014-08-01 02:06:48,
8,2014-08-01 02:06:59,
8,2014-08-01 02:07:09,
8,2014-08-01 02:07:19,
8,2014-08-01 02:07:30,
8,2014-08-01 02:07:40,
8,2014-08-01 02:07:50,
8,2014-08-01 02:08:01,
8,2014-08-01 02:08:11,7
8,2014-08-01 02:08:21,3
8,2014-08-01 02:08:32,2
8,2014-08-01 02:08:42,
8,2014-08-01 02:08:52,1
8,2014-08-01 02:09:03,1
8,2014-08-01 02:09:13,
8,2014-08-01 02:09:23,2
8,2014-08-01 02:09:34,2
8,2014-08-01 02:09:44,1
8,2014-08-01 02:09:54,1
8,2014-08-01 02:10:05,1
8,2014-08-01 02:10:15,
8,2014-08-01 02:10:25,1
8,2014-08-01 02:10:36,2
8,2014-08-01 02:10:46,2
8,2014-08-01 02:10:56,1
8,2014-08-01 02:11:07,2
8,2014-08-01 02:11:17,2
8,2014-08-01 02:11:27,4
8,2014-08-01 02:11:38,4
8,2014-08-01 02:11:48,9
8,2014-08-01 02:11:58,5
8,2014-08-01 02:12:08,1
8,2014-08-01 02:12:19,5
8,2014-08-01 02:12:29,4
8,2014-08-01 02:12:39,
8,2014-08-01 02:12:50,
8,2014-08-01 02:13:00,1
8,2014-08-01 02:13:10,7
8,2014-08-01 02:13:21,
8,2014-08-01 02:13:31,1
8,2014-08-01 02:13:41,
8,2014-08-01 02:13:52,1
8,2014-08-01 02:14:02,
8,2014-08-01 02:14:12,1
8,2014-08-01 02:14:23,
8,2014-08-01 02:14:33,1
7,2014-08-01 02:14:43,2
8,2014-08-01 02:14:54,1
8,2014-08-01 02:15:04,1
8,2014-08-01 02:15:14,1
8,2014-08-01 02:15:25,2
7,2014-08-01 02:15:35,2
8,2014-08-01 02:15:45,1
8,2014-08-01 02:15:56,1
8,2014-08-01 02:16:06,1
8,2014-08-01 02:16:16,
8,2014-08-01 02:16:27,1
8,2014-08-01 02:16:37,1
8,2014-08-01 02:16:47,1
8,2014-08-01 02:16:58,2
8,2014-08-01 02:17:08,1
8,2014-08-01 02:17:18,2
8,2014-08-01 02:17:29,1
8,2014-08-01 02:17:39,1
8,2014-08-01 02:17:49,1
8,2014-08-01 02:18:00,1
8,2014-08-01 02:18:10,1
8,2014-08-01 02:18:20,1
8,2014-08-01 02:18:31,1
8,2014-08-01 02:18:41,
8,2014-08-01 02:18:51,
8,2014-08-01 02:19:02,
8,2014-08-01 02:19:12,
8,2014-08-01 02:19:22,
8,2014-08-01 02:19:32,1
8,2014-08-01 02:19:43,1
8,2014-08-01 02:19:53,1
8,2014-08-01 02:20:03,1
8,2014-08-01 02:20:14,1
8,2014-08-01 02:20:24,2
8,2014-08-01 02:20:34,1
8,2014-08-01 02:20:45,
8,2014-08-01 02:20:55,1
8,2014-08-01 02:21:05,1
8,2014-08-01 02:21:16,
8,2014-08-01 02:21:26,
8,2014-08-01 02:21:36,
8,2014-08-01 02:21:47,1
